"","",""
"Abronia","sand verbena","SD(Custer, Fall River)"
"Corispermum americanum","American bugseed","SD(Clay, Fall River, Harding, Walworth)"
"Corispermum americanum var. americanum","American bugseed","SD(Clay, Fall River, Harding, Walworth)"
"Cornus","dogwood","SD(Bon Homme, Brule, Charles Mix, Clay, Codington, Corson, Custer, Day, Deuel, Fall River, Gregory, Harding, Hughes, Lawrence, Lincoln, Meade, Pennington, Roberts, Todd, Tripp, Union, Yankton)"
"Cornus canadensis","bunchberry dogwood","SD(Custer, Harding, Lawrence, Pennington)"
"Cornus drummondii","roughleaf dogwood","SD(Bon Homme, Charles Mix, Clay, Gregory, Lincoln, Roberts, Union, Yankton)"
"Cornus obliqua","silky dogwood","SD(Clay, Union, Yankton)"
"Cornus racemosa","gray dogwood","SD(Brule, Clay, Roberts)"
"Cornus sericea","redosier dogwood","SD(Bon Homme, Clay, Codington, Corson, Custer, Day, Deuel, Fall River, Harding, Hughes, Lawrence, Meade, Roberts, Todd, Tripp, Union)"
"Cornus sericea ssp. sericea","redosier dogwood","SD(Bon Homme, Clay, Codington, Corson, Custer, Day, Deuel, Fall River, Harding, Hughes, Lawrence, Meade, Roberts, Todd, Tripp, Union)"
"Corydalis","fumewort","SD(Brookings, Brule, Clay, Codington, Custer, Fall River, Harding, Lawrence, Lincoln, Marshall, Pennington, Roberts, Union)"
"Corydalis aurea","scrambled eggs","SD(Brookings, Clay, Codington, Custer, Fall River, Harding, Lawrence, Marshall, Pennington, Roberts)"
"Corydalis curvisiliqua","curvepod fumewort","SD(Custer, Fall River)"
"Corydalis curvisiliqua ssp. occidentalis","curvepod fumewort","SD(Custer, Fall River)"
"Corydalis micrantha","smallflower fumewort","SD(Brule, Clay, Lawrence, Lincoln, Pennington, Union)"
"Corydalis micrantha ssp. micrantha","smallflower fumewort","SD(Brule, Clay, Lawrence, Lincoln, Pennington, Union)"
"Corylus","hazelnut","SD(Brookings, Custer, Lawrence, Lincoln, Marshall, Minnehaha, Pennington, Roberts)"
"Corylus americana","American hazelnut","SD(Brookings, Lincoln, Marshall, Minnehaha, Roberts)"
"Corylus cornuta","beaked hazelnut","SD(Custer, Lawrence, Marshall, Pennington, Roberts)"
"Corylus cornuta var. cornuta","beaked hazelnut","SD(Custer, Lawrence, Marshall, Pennington, Roberts)"
"Crataegus","hawthorn","SD(Aurora, Brookings, Brule, Butte, Clay, Codington, Custer, Davison, Day, Deuel, Gregory, Haakon, Hamlin, Harding, Lawrence, Marshall, Meade, Mellette, Minnehaha, Pennington, Perkins, Roberts, Spink, Todd, Union, Ziebach)"
"Crataegus chrysocarpa","fireberry hawthorn","SD(Butte, Deuel, Harding, Lawrence, Marshall, Meade, Pennington, Spink)"
"Crataegus chrysocarpa var. chrysocarpa","red haw","SD(Butte, Deuel, Harding, Lawrence, Marshall, Meade, Pennington, Spink)"
"Crataegus mollis","downy hawthorn","SD(Clay, Codington, Day, Gregory)"
"Crataegus succulenta","fleshy hawthorn","SD(Aurora, Brookings, Brule, Custer, Davison, Day, Gregory, Haakon, Hamlin, Harding, Lawrence, Marshall, Mellette, Minnehaha, Pennington, Perkins, Roberts, Todd, Union, Ziebach)"
"Crepis","hawksbeard","SD(Brookings, Butte, Codington, Custer, Day, Deuel, Harding, Jackson, Lawrence, Marshall, Moody, Pennington, Roberts, Spink, Tripp)"
"Crepis occidentalis","largeflower hawksbeard","SD(Butte, Harding, Jackson)"
"Crepis occidentalis ssp. occidentalis","largeflower hawksbeard","SD(Butte, Harding, Jackson)"
"Crepis runcinata","fiddleleaf hawksbeard","SD(Brookings, Codington, Custer, Day, Deuel, Harding, Lawrence, Marshall, Moody, Pennington, Roberts, Spink, Tripp)"
"Crotalaria","rattlebox","SD(Clay, Union)"
"Crotalaria sagittalis","arrowhead rattlebox","SD(Clay, Union)"
"Croton","croton","SD(Custer, Fall River, Roberts, Stanley, Todd)"
"Croton capitatus","hogwort","SD(Roberts)"
"Croton capitatus var. capitatus","hogwort","SD(Roberts)"
"Croton texensis","Texas croton","SD(Custer, Fall River, Stanley, Todd)"
"Croton texensis var. texensis","Texas croton","SD(Custer, Fall River, Stanley, Todd)"
"Cryptantha","cryptantha","SD(Bennett, Butte, Corson, Custer, Dewey, Fall River, Haakon, Harding, Jackson, Lawrence, Meade, Mellette, Pennington, Perkins, Stanley, Todd)"
"Cryptantha cana","mountain cryptantha","SD(Fall River)"
"Cryptantha celosioides","buttecandle","SD(Butte, Corson, Custer, Dewey, Fall River, Haakon, Harding, Jackson, Meade, Mellette, Pennington, Perkins, Stanley, Todd)"
"Cryptantha cinerea","James' cryptantha","SD(Pennington)"
"Cryptantha cinerea var. jamesii","James' cryptantha","SD(Pennington)"
"Cryptantha fendleri","sanddune cryptantha","SD(Bennett, Custer, Lawrence, Mellette)"
"Cryptantha minima","little cryptantha","SD(Fall River)"
"Cryptantha thyrsiflora","calcareous cryptantha","SD(Custer, Fall River, Harding, Jackson, Pennington)"
"Cryptotaenia","honewort","SD(Brookings, Clay, Grant, Lincoln, Marshall, Minnehaha, Roberts)"
"Cryptotaenia canadensis","Canadian honewort","SD(Brookings, Clay, Grant, Lincoln, Marshall, Minnehaha, Roberts)"
"Cuscuta","dodder","SD(Beadle, Brookings, Clay, Codington, Fall River, Lincoln, Minnehaha, Pennington, Perkins, Roberts, Spink, Stanley, Union)"
"Cuscuta cephalanthi","buttonbush dodder","SD(Codington)"
"Cuscuta coryli","hazel dodder","SD(Clay, Fall River, Lincoln)"
"Cuscuta cuspidata","cusp dodder","SD(Roberts)"
"Cuscuta glomerata","rope dodder","SD(Clay, Lincoln, Union)"
"Cuscuta gronovii","scaldweed","SD(Perkins, Roberts)"
"Cuscuta gronovii var. gronovii","scaldweed","SD(Perkins, Roberts)"
"Cuscuta indecora","bigseed alfalfa dodder","SD(Beadle, Pennington, Spink, Stanley)"
"Cuscuta indecora var. neuropetala","bigseed dodder","SD(Beadle, Pennington, Spink, Stanley)"
"Cuscuta pentagona","fiveangled dodder","SD(Brookings, Codington, Minnehaha)"
"Cuscuta pentagona var. pentagona","fiveangled dodder","SD(Brookings, Codington, Minnehaha)"
"Cyclachaena","carelessweed","SD(Aurora, Beadle, Brown, Brule, Campbell, Clark, Clay, Codington, Custer, Davison, Fall River, Hand, Harding, Hughes, Hyde, Kingsbury, Lawrence, Pennington, Perkins, Sanborn, Spink, Stanley)"
"Cyclachaena xanthiifolia","Carelessweed","SD(Aurora, Beadle, Brown, Brule, Campbell, Clark, Clay, Codington, Custer, Davison, Fall River, Hand, Harding, Hughes, Hyde, Kingsbury, Lawrence, Pennington, Perkins, Sanborn, Spink, Stanley)"
"Cycloloma","cycloloma","SD(Bennett, Fall River, Pennington, Todd, Union, Yankton)"
"Cycloloma atriplicifolium","winged pigweed","SD(Bennett, Fall River, Pennington, Todd, Union, Yankton)"
"Cymopterus","springparsley","SD(Brule, Butte, Douglas, Fall River, Harding, Jackson, Meade, Pennington, Stanley, Todd, Tripp)"
"Cymopterus acaulis","plains springparsley","SD(Brule, Butte, Douglas, Fall River, Harding, Jackson, Pennington, Stanley, Todd, Tripp)"
"Cymopterus acaulis var. acaulis","plains springparsley","SD(Brule, Butte, Douglas, Fall River, Harding, Jackson, Pennington, Stanley, Todd, Tripp)"
"Cymopterus montanus","mountain springparsley","SD(Butte, Fall River, Jackson, Meade, Pennington, Stanley)"
"Cynoglossum","hound's tongue","SD(Custer, Lawrence, Meade, Pennington, Spink)"
"Cynoglossum officinale","gypsyflower","SD(Custer, Lawrence, Meade, Pennington, Spink)"
"Cyperus","flatsedge","SD(Aurora, Beadle, Bennett, Bon Homme, Brookings, Brown, Brule, Buffalo, Charles Mix, Clay, Codington, Corson, Custer, Davison, Day, Fall River, Faulk, Gregory, Hanson, Hutchinson, Jackson, Jerauld, Kingsbury, Lake, Lawrence, Lincoln, Marshall, Mellette, Miner, Minnehaha, Pennington, Roberts, Sanborn, Spink, Stanley, Todd, Tripp, Union, Yankton)"
"Cyperus acuminatus","tapertip flatsedge","SD(Beadle, Bon Homme, Brule, Clay, Custer, Jackson, Mellette, Spink, Stanley, Union)"
"Cyperus bipartitus","slender flatsedge","SD(Clay, Union)"
"Cyperus erythrorhizos","redroot flatsedge","SD(Brookings, Brown, Brule, Charles Mix, Clay, Corson, Davison, Faulk, Gregory, Hutchinson, Lincoln, Marshall, Mellette, Spink, Todd, Yankton)"
"Cyperus esculentus","yellow nutsedge","SD(Clay, Mellette, Minnehaha, Pennington, Union, Yankton)"
"Cyperus esculentus var. leptostachyus","yellow nutsedge","SD(Clay, Mellette, Minnehaha, Pennington, Union, Yankton)"
"Cyperus fuscus","brown flatsedge","SD(Tripp)"
"Cyperus lupulinus","Great Plains flatsedge","SD(Lawrence, Roberts, Sanborn)"
"Cyperus lupulinus ssp. lupulinus","Great Plains flatsedge","SD(Lawrence)"
"Cyperus odoratus","fragrant flatsedge","SD(Aurora, Beadle, Brookings, Brown, Brule, Buffalo, Charles Mix, Clay, Codington, Day, Faulk, Gregory, Hutchinson, Jerauld, Kingsbury, Lake, Mellette, Miner, Roberts, Union)"
"Cyperus schweinitzii","Schweinitz's flatsedge","SD(Beadle, Clay, Codington, Custer, Fall River, Gregory, Lincoln, Pennington, Todd, Yankton)"
"Cyperus squarrosus","bearded flatsedge","SD(Aurora, Bennett, Codington, Custer, Hanson, Mellette, Minnehaha, Roberts, Spink, Tripp)"
"Cyperus strigosus","strawcolored flatsedge","SD(Bon Homme, Gregory)"
"Cypripedium","lady's slipper","SD(Brookings, Clay, Lawrence, Marshall, Meade, Minnehaha, Pennington, Roberts)"
"Cypripedium candidum","white lady's slipper","SD(Brookings, Clay, Minnehaha)"
"Cypripedium parviflorum","lesser yellow lady's slipper","SD(Lawrence, Marshall, Meade, Pennington, Roberts)"
"Cypripedium parviflorum var. pubescens","greater yellow lady's slipper","SD(Lawrence, Marshall, Meade, Pennington, Roberts)"
"Cystopteris","bladderfern","SD(Bennett, Brule, Butte, Custer, Dewey, Fall River, Grant, Gregory, Haakon, Harding, Lawrence, Lyman, Marshall, Meade, Minnehaha, Pennington, Roberts, Stanley, Todd, Ziebach)"
"Cystopteris bulbifera","bulblet bladderfern","SD(Roberts)"
"Cystopteris fragilis","brittle bladderfern","SD(Bennett, Brule, Butte, Custer, Dewey, Fall River, Grant, Gregory, Haakon, Harding, Lawrence, Lyman, Marshall, Meade, Minnehaha, Pennington, Roberts, Stanley, Todd, Ziebach)"
"Dactylis","orchardgrass","SD(Brookings, Clay, Custer, Fall River, Lawrence, Roberts, Union)"
"Dactylis glomerata","orchardgrass","SD(Brookings, Clay, Custer, Fall River, Lawrence, Roberts, Union)"
"Dactylis glomerata ssp. glomerata","orchardgrass","SD(Brookings, Clay, Custer, Fall River, Lawrence, Roberts, Union)"
"Dactylorhiza","keyflower","SD(Custer, Fall River, Harding, Lawrence, Pennington)"
"Dactylorhiza viridis","longbract frog orchid","SD(Custer, Fall River, Harding, Lawrence, Pennington)"
"Dalea","prairie clover","SD(Aurora, Beadle, Bennett, Brookings, Brule, Buffalo, Charles Mix, Clark, Clay, Codington, Corson, Custer, Day, Dewey, Edmunds, Fall River, Faulk, Gregory, Haakon, Hamlin, Hanson, Harding, Hughes, Hutchinson, Jackson, Jones, Lawrence, Lincoln, Lyman, Marshall, McPherson, Meade, Mellette, Minnehaha, Pennington, Perkins, Roberts, Stanley, Sully, Todd, Turner, Union, Walworth, Yankton, Ziebach)"
"Dalea aurea","golden prairie clover","SD(Bennett, Buffalo, Charles Mix, Fall River, Hughes, Lawrence, Lyman, Meade, Pennington, Stanley, Yankton)"
"Dalea candida","white prairie clover","SD(Beadle, Brookings, Brule, Buffalo, Charles Mix, Clay, Codington, Corson, Custer, Day, Dewey, Fall River, Hamlin, Hanson, Harding, Hughes, Hutchinson, Jones, Lawrence, Lincoln, Lyman, Marshall, Mellette, Minnehaha, Pennington, Roberts, Stanley, Todd, Turner, Union)"
"Dalea candida var. candida","white prairie clover","SD(Beadle, Brookings, Clay, Codington, Corson, Day, Fall River, Hamlin, Hutchinson, Lincoln, Lyman, Marshall, Minnehaha, Pennington, Roberts, Todd, Turner, Union)"
"Dalea candida var. oligophylla","white prairie clover","SD(Brule, Buffalo, Charles Mix, Clay, Custer, Day, Dewey, Fall River, Hanson, Harding, Hughes, Jones, Lawrence, Lyman, Mellette, Pennington, Roberts, Stanley, Todd, Union)"
"Dalea enneandra","nineanther prairie clover","SD(Brookings, Brule, Charles Mix, Custer, Dewey, Fall River, Gregory, Haakon, Jackson, Lawrence, Lyman, Meade, Mellette, Pennington, Union, Walworth, Yankton, Ziebach)"
"Dalea leporina","foxtail prairie clover","SD(Brookings, Edmunds, Faulk, Union)"
"Dalea purpurea","purple prairie clover","SD(Aurora, Beadle, Brookings, Brule, Buffalo, Charles Mix, Clark, Clay, Codington, Custer, Day, Dewey, Fall River, Haakon, Hanson, Harding, Jackson, Lawrence, Lincoln, Marshall, McPherson, Mellette, Minnehaha, Pennington, Perkins, Roberts, Stanley, Sully, Todd, Union, Walworth, Yankton, Ziebach)"
"Dalea purpurea var. purpurea","purple prairie clover","SD(Aurora, Beadle, Brookings, Brule, Buffalo, Charles Mix, Clark, Clay, Codington, Custer, Day, Dewey, Fall River, Haakon, Hanson, Harding, Jackson, Lawrence, Lincoln, Marshall, McPherson, Mellette, Minnehaha, Pennington, Perkins, Roberts, Stanley, Sully, Todd, Union, Walworth, Yankton, Ziebach)"
"Dalea villosa","silky prairie clover","SD(Bennett, Harding, Pennington, Todd, Walworth)"
"Dalea villosa var. villosa","silky prairie clover","SD(Bennett, Harding, Pennington, Todd, Walworth)"
"Danthonia","oatgrass","SD(Custer, Lawrence, Meade, Pennington)"
"Danthonia intermedia","timber oatgrass","SD(Lawrence, Pennington)"
"Danthonia spicata","poverty oatgrass","SD(Custer, Lawrence, Meade, Pennington)"
"Dasiphora","shrubby cinquefoil","SD(Custer, Harding, Lawrence, Meade, Pennington)"
"Dasiphora fruticosa","shrubby cinquefoil","SD(Custer, Harding, Lawrence, Meade, Pennington)"
"Dasiphora fruticosa ssp. floribunda","shrubby cinquefoil","SD(Custer, Harding, Lawrence, Meade, Pennington)"
"Datura","jimsonweed","SD(Brookings, Clay, Stanley)"
"Datura stramonium","jimsonweed","SD(Brookings, Clay, Stanley)"
"Daucus","wild carrot","SD(Clay, Custer, Lawrence, Lincoln, Turner)"
"Daucus carota","Queen Anne's lace","SD(Clay, Custer, Lawrence, Lincoln, Turner)"
"Delphinium","larkspur","SD(Aurora, Beadle, Bon Homme, Brookings, Brown, Brule, Charles Mix, Clay, Codington, Custer, Davison, Day, Fall River, Grant, Gregory, Hand, Hutchinson, Jackson, Jerauld, Lawrence, Lincoln, Marshall, Meade, Mellette, Minnehaha, Pennington, Roberts, Sanborn, Stanley, Sully, Todd, Turner, Union, Yankton)"
"Delphinium carolinianum","Carolina larkspur","SD(Aurora, Beadle, Bon Homme, Brookings, Brown, Brule, Charles Mix, Clay, Codington, Davison, Day, Grant, Gregory, Hand, Hutchinson, Jackson, Jerauld, Lincoln, Marshall, Mellette, Minnehaha, Pennington, Roberts, Sanborn, Stanley, Sully, Todd, Turner, Union, Yankton)"
"Delphinium carolinianum ssp. virescens","Carolina larkspur","SD(Aurora, Beadle, Bon Homme, Brookings, Brown, Brule, Charles Mix, Clay, Codington, Davison, Day, Grant, Gregory, Hand, Hutchinson, Jackson, Jerauld, Lincoln, Marshall, Mellette, Minnehaha, Pennington, Roberts, Sanborn, Stanley, Sully, Todd, Turner, Union, Yankton)"
"Delphinium nuttallianum","twolobe larkspur","SD(Custer, Fall River, Lawrence, Meade, Pennington)"
"Deschampsia","hairgrass","SD(Lawrence, Pennington)"
"Deschampsia cespitosa","tufted hairgrass","SD(Lawrence, Pennington)"
"Descurainia","tansymustard","SD(Aurora, Beadle, Bennett, Bon Homme, Brookings, Brown, Brule, Butte, Charles Mix, Clay, Codington, Corson, Custer, Davison, Day, Dewey, Fall River, Faulk, Gregory, Hanson, Harding, Hughes, Hutchinson, Jerauld, Lawrence, Lincoln, Lyman, Marshall, McCook, Mellette, Miner, Minnehaha, Pennington, Roberts, Sanborn, Spink, Stanley, Sully, Todd, Turner, Union, Walworth, Yankton, Ziebach)"
"Descurainia incana","mountain tansymustard","SD(Codington, Day, Fall River, Pennington, Spink, Union)"
"Descurainia incana ssp. incana","mountain tansymustard","SD(Codington, Day, Fall River, Pennington, Spink, Union)"
"Descurainia pinnata","western tansymustard","SD(Beadle, Brookings, Brule, Charles Mix, Clay, Fall River, Gregory, Hanson, Harding, Hutchinson, Jerauld, Lawrence, Lyman, McCook, Pennington, Roberts, Spink, Stanley, Union, Yankton)"
"Descurainia pinnata ssp. brachycarpa","western tansymustard","SD(Beadle, Brookings, Brule, Charles Mix, Clay, Fall River, Gregory, Hanson, Harding, Hutchinson, Jerauld, Lawrence, Lyman, McCook, Pennington, Roberts, Spink, Stanley, Union, Yankton)"
"Descurainia pinnata ssp. intermedia","western tansymustard","SD(Fall River, Lawrence)"
"Descurainia sophia","herb sophia","SD(Aurora, Bennett, Bon Homme, Brown, Butte, Charles Mix, Clay, Codington, Corson, Custer, Davison, Day, Dewey, Fall River, Faulk, Hughes, Hutchinson, Jerauld, Lawrence, Lincoln, Marshall, McCook, Mellette, Miner, Minnehaha, Pennington, Roberts, Sanborn, Spink, Stanley, Sully, Todd, Turner, Union, Walworth, Yankton, Ziebach)"
"Desmanthus","bundleflower","SD(Beadle, Brule, Clay, Faulk, Gregory, Todd, Union)"
"Desmanthus illinoensis","Illinois bundleflower","SD(Beadle, Brule, Clay, Faulk, Gregory, Todd, Union)"
"Desmodium","ticktrefoil","SD(Brookings, Brown, Brule, Clay, Codington, Corson, Grant, Lincoln, Pennington, Roberts, Todd, Union, Walworth)"
"Desmodium canadense","showy ticktrefoil","SD(Brookings, Brown, Brule, Clay, Codington, Corson, Grant, Pennington, Roberts, Todd, Union, Walworth)"
"Desmodium glutinosum","pointedleaf ticktrefoil","SD(Grant, Lincoln, Roberts)"
"Desmodium illinoense","Illinois ticktrefoil","SD(Clay, Union)"
"Dianthus","pink","SD(Clay, Lawrence, Lincoln)"
"Dianthus armeria","Deptford pink","SD(Clay, Lawrence, Lincoln)"
"Diarrhena","beakgrain","SD(Lincoln)"
"Diarrhena obovata","obovate beakgrain","SD(Lincoln)"
"Dicentra","bleeding heart","SD(Brookings, Clay, Lincoln, Marshall, Roberts, Union)"
"Dicentra cucullaria","dutchman's breeches","SD(Brookings, Clay, Lincoln, Marshall, Roberts, Union)"
"Dichanthelium","rosette grass","SD(Bennett, Brookings, Campbell, Charles Mix, Clay, Corson, Custer, Day, Gregory, Hanson, Harding, Lawrence, Lincoln, Lyman, Marshall, Mellette, Minnehaha, Pennington, Roberts, Todd, Tripp, Union, Yankton)"
"Dichanthelium acuminatum","tapered rosette grass","SD(Custer, Day, Hanson, Minnehaha, Union)"
"Dichanthelium acuminatum var. fasciculatum","western panicgrass","SD(Custer, Day, Hanson, Minnehaha, Union)"
"Dichanthelium leibergii","Leiberg's panicum","SD(Brookings, Clay, Custer, Lawrence, Lincoln, Pennington, Roberts, Union, Yankton)"
"Dichanthelium linearifolium","slimleaf panicgrass","SD(Campbell, Corson, Harding, Lawrence, Pennington, Union)"
"Dichanthelium oligosanthes","Heller's rosette grass","SD(Charles Mix, Clay, Custer, Gregory, Hanson, Lawrence, Lincoln, Lyman, Mellette, Pennington, Roberts, Todd, Tripp, Union, Yankton)"
"Dichanthelium oligosanthes var. scribnerianum","Scribner's rosette grass","SD(Charles Mix, Clay, Custer, Gregory, Hanson, Lawrence, Lincoln, Lyman, Mellette, Pennington, Roberts, Todd, Tripp, Union, Yankton)"
"Dichanthelium villosissimum","whitehair rosette grass","SD(Marshall)"
"Dichanthelium villosissimum var. praecocius","whitehair rosette grass","SD(Marshall)"
"Dichanthelium wilcoxianum","fall rosette grass","SD(Bennett, Clay, Custer, Roberts, Union)"
"Dichanthelium xanthophysum","slender rosette grass","SD(Custer, Pennington)"
"Digitaria","crabgrass","SD(Bon Homme, Brule, Clay, Kingsbury, Minnehaha, Union)"
"Digitaria ischaemum","smooth crabgrass","SD(Bon Homme, Clay, Minnehaha)"
"Digitaria sanguinalis","hairy crabgrass","SD(Bon Homme, Brule, Clay, Kingsbury, Minnehaha, Union)"
"Diplotaxis","wallrocket","SD(Clay)"
"Diplotaxis muralis","annual wallrocket","SD(Clay)"
"Dipsacus","teasel","SD(Union)"
"Dipsacus fullonum","Fuller's teasel","SD(Union)"
"Distichlis","saltgrass","SD(Beadle, Brule, Buffalo, Butte, Charles Mix, Codington, Corson, Custer, Davison, Day, Fall River, Gregory, Harding, Jackson, Jerauld, Jones, Kingsbury, Mellette, Pennington, Spink, Stanley, Todd, Tripp)"
"Distichlis spicata","saltgrass","SD(Beadle, Brule, Buffalo, Butte, Charles Mix, Codington, Corson, Custer, Davison, Day, Fall River, Gregory, Harding, Jackson, Jerauld, Jones, Kingsbury, Mellette, Pennington, Spink, Stanley, Todd, Tripp)"
