"Ranunculus hispidus var. hispidus","bristly buttercup","DC(District of Columbia)"
"Ranunculus micranthus","rock buttercup","DC(District of Columbia)"
"Ranunculus parviflorus","smallflower buttercup","DC(District of Columbia)"
"Ranunculus pensylvanicus","Pennsylvania buttercup","DC(District of Columbia)"
"Ranunculus pusillus","low spearwort","DC(District of Columbia)"
"Ranunculus pusillus var. pusillus","low spearwort","DC(District of Columbia)"
"Ranunculus recurvatus","blisterwort","DC(District of Columbia)"
"Ranunculus recurvatus var. recurvatus","blisterwort","DC(District of Columbia)"
"Ranunculus repens","creeping buttercup","DC(District of Columbia)"
"Ranunculus sceleratus","cursed buttercup","DC(District of Columbia)"
"Ranunculus sceleratus var. sceleratus","cursed buttercup","DC(District of Columbia)"
"Raphanus","radish","DC(District of Columbia)"
"Raphanus sativus","cultivated radish","DC(District of Columbia)"
"Rheum","rhubarb","DC(District of Columbia)"
"Rheum rhabarbarum","garden rhubarb","DC(District of Columbia)"
"Rhexia","meadowbeauty","DC(District of Columbia)"
"Rhexia mariana","Maryland meadowbeauty","DC(District of Columbia)"
"Rhexia mariana var. mariana","Maryland meadowbeauty","DC(District of Columbia)"
"Rhexia virginica","handsome Harry","DC(District of Columbia)"
"Rhododendron","rhododendron","DC(District of Columbia)"
"Rhododendron atlanticum","dwarf azalea","DC(District of Columbia)"
"Rhododendron maximum","great laurel","DC(District of Columbia)"
"Rhododendron periclymenoides","pink azalea","DC(District of Columbia)"
"Rhododendron viscosum","swamp azalea","DC(District of Columbia)"
"Rhodotypos","rhodotypos","DC(District of Columbia)"
"Rhodotypos scandens","jetbead","DC(District of Columbia)"
"Rhus","sumac","DC(District of Columbia)"
"Rhus aromatica","fragrant sumac","DC(District of Columbia)"
"Rhus aromatica var. aromatica","fragrant sumac","DC(District of Columbia)"
"Rhus copallinum","winged sumac","DC(District of Columbia)"
"Rhus copallinum var. copallinum","winged sumac","DC(District of Columbia)"
"Rhus glabra","smooth sumac","DC(District of Columbia)"
"Rhus typhina","staghorn sumac","DC(District of Columbia)"
"Rhynchosia","snoutbean","DC(District of Columbia)"
"Rhynchosia tomentosa","twining snoutbean","DC(District of Columbia)"
"Rhynchosia tomentosa var. tomentosa","twining snoutbean","DC(District of Columbia)"
"Rhynchospora","beaksedge","DC(District of Columbia)"
"Rhynchospora alba","white beaksedge","DC(District of Columbia)"
"Rhynchospora capitellata","brownish beaksedge","DC(District of Columbia)"
"Rhynchospora fusca","brown beaksedge","DC(District of Columbia)"
"Rhynchospora glomerata","clustered beaksedge","DC(District of Columbia)"
"Rhynchospora gracilenta","slender beaksedge","DC(District of Columbia)"
"Rhynchospora macrostachya","tall horned beaksedge","DC(District of Columbia)"
"Rhynchospora microcephala","smallhead beaksedge","DC(District of Columbia)"
"Rhynchospora recognita","globe beaksedge","DC(District of Columbia)"
"Ribes","currant","DC(District of Columbia)"
"Ribes americanum","American black currant","DC(District of Columbia)"
"Ribes rotundifolium","Appalachian gooseberry","DC(District of Columbia)"
"Ricinus","ricinus","DC(District of Columbia)"
"Ricinus communis","castorbean","DC(District of Columbia)"
"Robinia","locust","DC(District of Columbia)"
"Robinia pseudoacacia","black locust","DC(District of Columbia)"
"Rorippa","yellowcress","DC(District of Columbia)"
"Rorippa palustris","bog yellowcress","DC(District of Columbia)"
"Rorippa palustris ssp. fernaldiana","Fernald's yellowcress","DC(District of Columbia)"
"Rorippa palustris ssp. hispida","hispid yellowcress","DC(District of Columbia)"
"Rorippa sessiliflora","stalkless yellowcress","DC(District of Columbia)"
"Rorippa sylvestris","creeping yellowcress","DC(District of Columbia)"
"Rorippa teres","southern marsh yellowcress","DC(District of Columbia)"
"Rosa","rose","DC(District of Columbia)"
"Rosa arkansana","prairie rose","DC(District of Columbia)"
"Rosa arkansana var. suffulta","prairie rose","DC(District of Columbia)"
"Rosa canina","dog rose","DC(District of Columbia)"
"Rosa carolina","Carolina rose","DC(District of Columbia)"
"Rosa carolina var. carolina","Carolina rose","DC(District of Columbia)"
"Rosa micrantha","smallflower sweetbrier","DC(District of Columbia)"
"Rosa multiflora","multiflora rose","DC(District of Columbia)"
"Rosa palustris","swamp rose","DC(District of Columbia)"
"Rosa rubiginosa","sweetbriar rose","DC(District of Columbia)"
"Rosa setigera","climbing rose","DC(District of Columbia)"
"Rosa setigera var. tomentosa","climbing rose","DC(District of Columbia)"
"Rosa virginiana","Virginia rose","DC(District of Columbia)"
"Rosa virginiana var. virginiana","Virginia rose","DC(District of Columbia)"
"Rotala","rotala","DC(District of Columbia)"
"Rotala ramosior","lowland rotala","DC(District of Columbia)"
"Rubus","blackberry","DC(District of Columbia)"
"Rubus allegheniensis","Allegheny blackberry","DC(District of Columbia)"
"Rubus allegheniensis var. allegheniensis","Allegheny blackberry","DC(District of Columbia)"
"Rubus alumnus","oldfield blackberry","DC(District of Columbia)"
"Rubus andrewsianus","Andrews' blackberry","DC(District of Columbia)"
"Rubus armeniacus","Himalayan blackberry","DC(District of Columbia)"
"Rubus baileyanus","Bailey's dewberry","DC(District of Columbia)"
"Rubus bifrons","Himalayan berry","DC(District of Columbia)"
"Rubus cuneifolius","sand blackberry","DC(District of Columbia)"
"Rubus fecundus","DC dewberry","DC(District of Columbia)"
"Rubus flagellaris","northern dewberry","DC(District of Columbia)"
"Rubus frondosus","yankee blackberry","DC(District of Columbia)"
"Rubus grimesii","Grimes' dewberry","DC(District of Columbia)"
"Rubus hispidus","bristly dewberry","DC(District of Columbia)"
"Rubus invisus","upland dewberry","DC(District of Columbia)"
"Rubus laciniatus","cutleaf blackberry","DC(District of Columbia)"
"Rubus laudatus","plains blackberry","DC(District of Columbia)"
"Rubus multifer","kinnickinnick dewberry","DC(District of Columbia)"
"Rubus occidentalis","black raspberry","DC(District of Columbia)"
"Rubus odoratus","purpleflowering raspberry","DC(District of Columbia)"
"Rubus odoratus var. odoratus","purpleflowering raspberry","DC(District of Columbia)"
"Rubus ostryifolius","highbush blackberry","DC(District of Columbia)"
"Rubus pensilvanicus","Pennsylvania blackberry","DC(District of Columbia)"
"Rubus philadelphicus","Philadelphia blackberry","DC(District of Columbia)"
"Rubus phoenicolasius","wine raspberry","DC(District of Columbia)"
"Rubus rosarius","James River blackberry","DC(District of Columbia)"
"Rubus scambens","springtime dewberry","DC(District of Columbia)"
"Rubus steelei","Steele's dewberry","DC(District of Columbia)"
"Rubus vigilis","Missouri blackberry","DC(District of Columbia)"
"Rudbeckia","coneflower","DC(District of Columbia)"
"Rudbeckia fulgida","orange coneflower","DC(District of Columbia)"
"Rudbeckia fulgida var. fulgida","orange coneflower","DC(District of Columbia)"
"Rudbeckia hirta","blackeyed Susan","DC(District of Columbia)"
"Rudbeckia hirta var. pulcherrima","blackeyed Susan","DC(District of Columbia)"
"Rudbeckia laciniata","cutleaf coneflower","DC(District of Columbia)"
"Rudbeckia laciniata var. laciniata","cutleaf coneflower","DC(District of Columbia)"
"Rudbeckia triloba","browneyed Susan","DC(District of Columbia)"
"Rudbeckia triloba var. rupestris","browneyed Susan","DC(District of Columbia)"
"Rudbeckia triloba var. triloba","browneyed Susan","DC(District of Columbia)"
"Ruellia","wild petunia","DC(District of Columbia)"
"Ruellia caroliniensis","Carolina wild petunia","DC(District of Columbia)"
"Ruellia caroliniensis ssp. caroliniensis","Carolina wild petunia","DC(District of Columbia)"
"Ruellia caroliniensis ssp. caroliniensis var. caroliniensis","Carolina wild petunia","DC(District of Columbia)"
"Ruellia strepens","limestone wild petunia","DC(District of Columbia)"
"Rumex","dock","DC(District of Columbia)"
"Rumex ×acutus","hybrid dock","DC(District of Columbia)"
"Rumex acetosella","common sheep sorrel","DC(District of Columbia)"
"Rumex altissimus","pale dock","DC(District of Columbia)"
"Rumex crispus","curly dock","DC(District of Columbia)"
"Rumex crispus ssp. crispus","curly dock","DC(District of Columbia)"
"Rumex obtusifolius","bitter dock","DC(District of Columbia)"
"Rumex verticillatus","swamp dock","DC(District of Columbia)"
"Ruppia","widgeonweed","DC(District of Columbia)"
"Ruppia maritima","widgeongrass","DC(District of Columbia)"
"Ruta","rue","DC(District of Columbia)"
"Ruta graveolens","common rue","DC(District of Columbia)"
"Sabatia","rose gentian","DC(District of Columbia)"
"Sabatia angularis","rosepink","DC(District of Columbia)"
"Saccharum","sugarcane","DC(District of Columbia)"
"Saccharum alopecuroides","silver plumegrass","DC(District of Columbia)"
"Saccharum giganteum","sugarcane plumegrass","DC(District of Columbia)"
"Saccharum ravennae","ravennagrass","DC(District of Columbia)"
"Sagina","pearlwort","DC(District of Columbia)"
"Sagina decumbens","trailing pearlwort","DC(District of Columbia)"
"Sagina decumbens ssp. decumbens","trailing pearlwort","DC(District of Columbia)"
"Sagina procumbens","birdeye pearlwort","DC(District of Columbia)"
"Sagittaria","arrowhead","DC(District of Columbia)"
"Sagittaria australis","longbeak arrowhead","DC(District of Columbia)"
"Sagittaria calycina","hooded arrowhead","DC(District of Columbia)"
"Sagittaria calycina var. calycina","hooded arrowhead","DC(District of Columbia)"
"Sagittaria calycina var. spongiosa","hooded arrowhead","DC(District of Columbia)"
"Sagittaria graminea","grassy arrowhead","DC(District of Columbia)"
"Sagittaria graminea var. graminea","grassy arrowhead","DC(District of Columbia)"
"Sagittaria latifolia","broadleaf arrowhead","DC(District of Columbia)"
"Sagittaria rigida","sessilefruit arrowhead","DC(District of Columbia)"
"Sagittaria subulata","awl-leaf arrowhead","DC(District of Columbia)"
"Salix","willow","DC(District of Columbia)"
"Salix ×rubens","hybrid crack willow","DC(District of Columbia)"
"Salix ×sepulcralis","weeping willow","DC(District of Columbia)"
"Salix alba","white willow","DC(District of Columbia)"
"Salix caroliniana","coastal plain willow","DC(District of Columbia)"
"Salix cinerea","large gray willow","DC(District of Columbia)"
"Salix eriocephala","Missouri River willow","DC(District of Columbia)"
"Salix fragilis","crack willow","DC(District of Columbia)"
"Salix humilis","prairie willow","DC(District of Columbia)"
"Salix humilis var. humilis","prairie willow","DC(District of Columbia)"
"Salix humilis var. tristis","prairie willow","DC(District of Columbia)"
"Salix interior","sandbar willow","DC(District of Columbia)"
"Salix nigra","black willow","DC(District of Columbia)"
"Salix pentandra","laurel willow","DC(District of Columbia)"
"Salix purpurea","purpleosier willow","DC(District of Columbia)"
"Salix sericea","silky willow","DC(District of Columbia)"
"Salsola","Russian thistle","DC(District of Columbia)"
"Salsola kali","Russian thistle","DC(District of Columbia)"
"Salsola kali ssp. pontica","Russian thistle","DC(District of Columbia)"
"Salsola tragus","prickly Russian thistle","DC(District of Columbia)"
"Salvia","sage","DC(District of Columbia)"
"Salvia lyrata","lyreleaf sage","DC(District of Columbia)"
"Salvia urticifolia","nettleleaf sage","DC(District of Columbia)"
"Salvinia","watermoss","DC(District of Columbia)"
"Salvinia molesta","kariba-weed","DC(District of Columbia)"
"Sambucus","elderberry","DC(District of Columbia)"
"Sambucus nigra","black elderberry","DC(District of Columbia)"
"Sambucus nigra ssp. canadensis","American black elderberry","DC(District of Columbia)"
"Samolus","brookweed","DC(District of Columbia)"
"Samolus valerandi","seaside brookweed","DC(District of Columbia)"
"Samolus valerandi ssp. parviflorus","seaside brookweed","DC(District of Columbia)"
"Sanguinaria","bloodroot","DC(District of Columbia)"
"Sanguinaria canadensis","bloodroot","DC(District of Columbia)"
"Sanguisorba","burnet","DC(District of Columbia)"
"Sanguisorba canadensis","Canadian burnet","DC(District of Columbia)"
"Sanicula","sanicle","DC(District of Columbia)"
"Sanicula canadensis","Canadian blacksnakeroot","DC(District of Columbia)"
"Sanicula canadensis var. canadensis","Canadian blacksnakeroot","DC(District of Columbia)"
"Sanicula marilandica","Maryland sanicle","DC(District of Columbia)"
"Sanicula odorata","clustered blacksnakeroot","DC(District of Columbia)"
"Saponaria","soapwort","DC(District of Columbia)"
"Saponaria officinalis","bouncingbet","DC(District of Columbia)"
"Sarracenia","pitcherplant","DC(District of Columbia)"
"Sarracenia purpurea","purple pitcherplant","DC(District of Columbia)"
"Sarracenia purpurea ssp. purpurea var. purpurea","northern purple pitcherplant","DC(District of Columbia)"
"Sassafras","sassafras","DC(District of Columbia)"
"Sassafras albidum","sassafras","DC(District of Columbia)"
"Saururus","saururus","DC(District of Columbia)"
"Saururus cernuus","lizard's tail","DC(District of Columbia)"
"Saxifraga","saxifrage","DC(District of Columbia)"
"Saxifraga virginiensis","early saxifrage","DC(District of Columbia)"
"Saxifraga virginiensis var. virginiensis","early saxifrage","DC(District of Columbia)"
"Scandix","scandix","DC(District of Columbia)"
"Scandix pecten-veneris","shepherdsneedle","DC(District of Columbia)"
"Schedonorus","fescue","DC(District of Columbia)"
"Schedonorus arundinaceus","tall fescue","DC(District of Columbia)"
"Schedonorus pratensis","meadow fescue","DC(District of Columbia)"
"Schizachyrium","little bluestem","DC(District of Columbia)"
"Schizachyrium scoparium","little bluestem","DC(District of Columbia)"
"Schizachyrium scoparium var. scoparium","little bluestem","DC(District of Columbia)"
"Schoenoplectiella","bulrush","DC(District of Columbia)"
"Schoenoplectiella purshiana","weakstalk bulrush","DC(District of Columbia)"
"Schoenoplectus","bulrush","DC(District of Columbia)"
"Schoenoplectus americanus","chairmaker's bulrush","DC(District of Columbia)"
"Schoenoplectus pungens","common threesquare","DC(District of Columbia)"
"Schoenoplectus pungens var. pungens","common threesquare","DC(District of Columbia)"
"Schoenoplectus tabernaemontani","softstem bulrush","DC(District of Columbia)"
"Scilla","scilla","DC(District of Columbia)"
"Scilla siberica","Siberian squill","DC(District of Columbia)"
"Scirpus","bulrush","DC(District of Columbia)"
"Scirpus cyperinus","woolgrass","DC(District of Columbia)"
"Scirpus expansus","woodland bulrush","DC(District of Columbia)"
"Scirpus georgianus","Georgia bulrush","DC(District of Columbia)"
"Scirpus pendulus","rufous bulrush","DC(District of Columbia)"
"Scirpus polyphyllus","leafy bulrush","DC(District of Columbia)"
"Scleranthus","German knotgrass","DC(District of Columbia)"
"Scleranthus annuus","German knotgrass","DC(District of Columbia)"
"Scleria","nutrush","DC(District of Columbia)"
"Scleria muehlenbergii","Muehlenberg's nutrush","DC(District of Columbia)"
"Scleria oligantha","littlehead nutrush","DC(District of Columbia)"
"Scleria pauciflora","fewflower nutrush","DC(District of Columbia)"
"Scleria pauciflora var. caroliniana","Carolina nutrush","DC(District of Columbia)"
"Scleria reticularis","netted nutrush","DC(District of Columbia)"
"Scleria triglomerata","whip nutrush","DC(District of Columbia)"
"Scrophularia","figwort","DC(District of Columbia)"
"Scrophularia marilandica","carpenter's square","DC(District of Columbia)"
"Scutellaria","skullcap","DC(District of Columbia)"
"Scutellaria elliptica","hairy skullcap","DC(District of Columbia)"
"Scutellaria elliptica var. elliptica","hairy skullcap","DC(District of Columbia)"
"Scutellaria integrifolia","helmet flower","DC(District of Columbia)"
"Scutellaria lateriflora","blue skullcap","DC(District of Columbia)"
"Scutellaria lateriflora var. lateriflora","blue skullcap","DC(District of Columbia)"
"Scutellaria nervosa","veiny skullcap","DC(District of Columbia)"
"Scutellaria parvula","small skullcap","DC(District of Columbia)"
"Scutellaria parvula var. australis","small skullcap","DC(District of Columbia)"
"Scutellaria parvula var. missouriensis","Leonard's skullcap","DC(District of Columbia)"
"Scutellaria serrata","showy skullcap","DC(District of Columbia)"
"Secale","rye","DC(District of Columbia)"
"Secale cereale","cereal rye","DC(District of Columbia)"
"Securigera","crownvetch","DC(District of Columbia)"
"Securigera varia","crownvetch","DC(District of Columbia)"
"Sedum","stonecrop","DC(District of Columbia)"
"Sedum ternatum","woodland stonecrop","DC(District of Columbia)"
"Selaginella","spikemoss","DC(District of Columbia)"
"Selaginella apoda","meadow spikemoss","DC(District of Columbia)"
"Senecio","ragwort","DC(District of Columbia)"
"Senecio vulgaris","old-man-in-the-Spring","DC(District of Columbia)"
"Senna","senna","DC(District of Columbia)"
"Senna hebecarpa","American senna","DC(District of Columbia)"
"Senna marilandica","Maryland senna","DC(District of Columbia)"
"Sericocarpus","whitetop aster","DC(District of Columbia)"
"Sericocarpus asteroides","toothed whitetop aster","DC(District of Columbia)"
"Sericocarpus linifolius","narrowleaf whitetop aster","DC(District of Columbia)"
"Seseli","seseli","DC(District of Columbia)"
"Seseli libanotis","mooncarrot","DC(District of Columbia)"
"Setaria","bristlegrass","DC(District of Columbia)"
"Setaria faberi","Japanese bristlegrass","DC(District of Columbia)"
"Setaria italica","foxtail millet","DC(District of Columbia)"
"Setaria parviflora","marsh bristlegrass","DC(District of Columbia)"
"Setaria pumila","yellow foxtail","DC(District of Columbia)"
"Setaria verticillata","hooked bristlegrass","DC(District of Columbia)"
"Setaria verticilliformis","barbed bristlegrass","DC(District of Columbia)"
"Setaria viridis","green bristlegrass","DC(District of Columbia)"
"Setaria viridis var. viridis","green bristlegrass","DC(District of Columbia)"
"Sherardia","sherardia","DC(District of Columbia)"
"Sherardia arvensis","blue fieldmadder","DC(District of Columbia)"
"Sibara","winged rockcress","DC(District of Columbia)"
"Sibara virginica","Virginia winged rockcress","DC(District of Columbia)"
"Sicyos","bur cucumber","DC(District of Columbia)"
"Sicyos angulatus","oneseed bur cucumber","DC(District of Columbia)"
"Sida","fanpetals","DC(District of Columbia)"
"Sida hermaphrodita","Virginia fanpetals","DC(District of Columbia)"
"Sida spinosa","prickly fanpetals","DC(District of Columbia)"
"Silene","catchfly","DC(District of Columbia)"
"Silene antirrhina","sleepy silene","DC(District of Columbia)"
"Silene armeria","sweet William silene","DC(District of Columbia)"
"Silene caroliniana","sticky catchfly","DC(District of Columbia)"
"Silene caroliniana ssp. pensylvanica","Pennsylvania catchfly","DC(District of Columbia)"
"Silene latifolia","bladder campion","DC(District of Columbia)"
"Silene latifolia ssp. alba","bladder campion","DC(District of Columbia)"
"Silene nivea","evening campion","DC(District of Columbia)"
"Silene noctiflora","nightflowering silene","DC(District of Columbia)"
"Silene stellata","widowsfrill","DC(District of Columbia)"
"Silphium","rosinweed","DC(District of Columbia)"
"Silphium laciniatum","compassplant","DC(District of Columbia)"
"Silphium laciniatum var. laciniatum","compassplant","DC(District of Columbia)"
"Silphium terebinthinaceum","prairie rosinweed","DC(District of Columbia)"
"Silphium terebinthinaceum var. terebinthinaceum","prairie rosinweed","DC(District of Columbia)"
"Silphium trifoliatum","whorled rosinweed","DC(District of Columbia)"
"Silphium trifoliatum var. trifoliatum","whorled rosinweed","DC(District of Columbia)"
"Silybum","milkthistle","DC(District of Columbia)"
"Silybum marianum","blessed milkthistle","DC(District of Columbia)"
"Sinapis","mustard","DC(District of Columbia)"
"Sinapis alba","white mustard","DC(District of Columbia)"
"Sinapis arvensis","charlock mustard","DC(District of Columbia)"
"Sinapis arvensis ssp. arvensis","wild mustard","DC(District of Columbia)"
"Sisymbrium","hedgemustard","DC(District of Columbia)"
"Sisymbrium altissimum","tall tumblemustard","DC(District of Columbia)"
"Sisymbrium officinale","hedgemustard","DC(District of Columbia)"
"Sisyrinchium","blue-eyed grass","DC(District of Columbia)"
"Sisyrinchium angustifolium","narrowleaf blue-eyed grass","DC(District of Columbia)"
"Sisyrinchium atlanticum","eastern blue-eyed grass","DC(District of Columbia)"
"Sisyrinchium mucronatum","needletip blue-eyed grass","DC(District of Columbia)"
"Sium","waterparsnip","DC(District of Columbia)"
"Sium suave","hemlock waterparsnip","DC(District of Columbia)"
"Smallanthus","smallanthus","DC(District of Columbia)"
"Smallanthus uvedalius","hairy leafcup","DC(District of Columbia)"
"Smilax","greenbrier","DC(District of Columbia)"
"Smilax glauca","cat greenbrier","DC(District of Columbia)"
"Smilax herbacea","smooth carrionflower","DC(District of Columbia)"
"Smilax lasioneura","Blue Ridge carrionflower","DC(District of Columbia)"
"Smilax pseudochina","bamboo vine","DC(District of Columbia)"
"Smilax pulverulenta","downy carrionflower","DC(District of Columbia)"
"Smilax rotundifolia","roundleaf greenbrier","DC(District of Columbia)"
"Smilax tamnoides","bristly greenbrier","DC(District of Columbia)"
"Solanum","nightshade","DC(District of Columbia)"
"Solanum carolinense","Carolina horsenettle","DC(District of Columbia)"
"Solanum carolinense var. carolinense","Carolina horsenettle","DC(District of Columbia)"
"Solanum dulcamara","climbing nightshade","DC(District of Columbia)"
"Solanum dulcamara var. dulcamara","climbing nightshade","DC(District of Columbia)"
"Solanum nigrum","black nightshade","DC(District of Columbia)"
"Solanum ptycanthum","West Indian nightshade","DC(District of Columbia)"
"Solanum rostratum","buffalobur nightshade","DC(District of Columbia)"
"Solanum triflorum","cutleaf nightshade","DC(District of Columbia)"
"Solidago","goldenrod","DC(District of Columbia)"
"Solidago altissima","Canada goldenrod","DC(District of Columbia)"
"Solidago bicolor","white goldenrod","DC(District of Columbia)"
"Solidago erecta","showy goldenrod","DC(District of Columbia)"
"Solidago flaccidifolia","mountain goldenrod","DC(District of Columbia)"
"Solidago flexicaulis","zigzag goldenrod","DC(District of Columbia)"
"Solidago gigantea","giant goldenrod","DC(District of Columbia)"
"Solidago hispida","hairy goldenrod","DC(District of Columbia)"
"Solidago hispida var. hispida","hairy goldenrod","DC(District of Columbia)"
"Solidago juncea","early goldenrod","DC(District of Columbia)"
"Solidago latissimifolia","Elliott's goldenrod","DC(District of Columbia)"
"Solidago nemoralis","gray goldenrod","DC(District of Columbia)"
"Solidago nemoralis var. nemoralis","gray goldenrod","DC(District of Columbia)"
"Solidago odora","anisescented goldenrod","DC(District of Columbia)"
"Solidago odora var. odora","anisescented goldenrod","DC(District of Columbia)"
"Solidago puberula","downy goldenrod","DC(District of Columbia)"
"Solidago puberula var. puberula","downy goldenrod","DC(District of Columbia)"
"Solidago rugosa","wrinkleleaf goldenrod","DC(District of Columbia)"
"Solidago rugosa ssp. rugosa","wrinkleleaf goldenrod","DC(District of Columbia)"
"Solidago rugosa ssp. rugosa var. rugosa","wrinkleleaf goldenrod","DC(District of Columbia)"
"Solidago rupestris","rock goldenrod","DC(District of Columbia)"
"Solidago simplex","Mt. Albert goldenrod","DC(District of Columbia)"
"Solidago simplex ssp. randii","Rand's goldenrod","DC(District of Columbia)"
"Solidago simplex ssp. randii var. racemosa","Rand's goldenrod","DC(District of Columbia)"
"Solidago uliginosa","bog goldenrod","DC(District of Columbia)"
"Solidago uliginosa var. uliginosa","bog goldenrod","DC(District of Columbia)"
"Solidago ulmifolia","elmleaf goldenrod","DC(District of Columbia)"
"Solidago ulmifolia var. ulmifolia","elmleaf goldenrod","DC(District of Columbia)"
"Sonchus","sowthistle","DC(District of Columbia)"
"Sonchus arvensis","field sowthistle","DC(District of Columbia)"
"Sonchus arvensis ssp. arvensis","field sowthistle","DC(District of Columbia)"
"Sonchus arvensis ssp. uliginosus","moist sowthistle","DC(District of Columbia)"
"Sonchus asper","spiny sowthistle","DC(District of Columbia)"
"Sonchus oleraceus","common sowthistle","DC(District of Columbia)"
"Sorbus","mountain ash","DC(District of Columbia)"
"Sorbus aucuparia","European mountain ash","DC(District of Columbia)"
"Sorghastrum","Indiangrass","DC(District of Columbia)"
"Sorghastrum nutans","Indiangrass","DC(District of Columbia)"
"Sorghum","sorghum","DC(District of Columbia)"
"Sorghum bicolor","sorghum","DC(District of Columbia)"
"Sorghum bicolor ssp. bicolor","grain sorghum","DC(District of Columbia)"
"Sorghum halepense","Johnsongrass","DC(District of Columbia)"
"Sparganium","bur-reed","DC(District of Columbia)"
"Sparganium americanum","American bur-reed","DC(District of Columbia)"
"Sparganium eurycarpum","broadfruit bur-reed","DC(District of Columbia)"
"Spartina","cordgrass","DC(District of Columbia)"
"Spartina pectinata","prairie cordgrass","DC(District of Columbia)"
"Spergula","spurry","DC(District of Columbia)"
"Spergula arvensis","corn spurry","DC(District of Columbia)"
"Spergularia","sandspurry","DC(District of Columbia)"
"Spergularia rubra","red sandspurry","DC(District of Columbia)"
"Sphenopholis","wedgescale","DC(District of Columbia)"
"Sphenopholis intermedia","slender wedgescale","DC(District of Columbia)"
"Sphenopholis nitida","shiny wedgescale","DC(District of Columbia)"
"Sphenopholis obtusata","prairie wedgescale","DC(District of Columbia)"
"Spiraea","spirea","DC(District of Columbia)"
"Spiraea alba","white meadowsweet","DC(District of Columbia)"
"Spiraea alba var. alba","white meadowsweet","DC(District of Columbia)"
"Spiraea prunifolia","bridalwreath spirea","DC(District of Columbia)"
"Spiranthes","lady's tresses","DC(District of Columbia)"
"Spiranthes cernua","nodding lady's tresses","DC(District of Columbia)"
"Spiranthes lacera","northern slender lady's tresses","DC(District of Columbia)"
"Spiranthes lacera var. gracilis","northern slender lady's tresses","DC(District of Columbia)"
"Spiranthes lucida","shining lady's tresses","DC(District of Columbia)"
"Spiranthes ovalis","October lady's tresses","DC(District of Columbia)"
"Spiranthes ovalis var. erostellata","October lady's tresses","DC(District of Columbia)"
"Spiranthes tuberosa","little lady's tresses","DC(District of Columbia)"
"Spiranthes vernalis","spring lady's tresses","DC(District of Columbia)"
"Spirodela","duckmeat","DC(District of Columbia)"
"Spirodela polyrrhiza","common duckmeat","DC(District of Columbia)"
"Sporobolus","dropseed","DC(District of Columbia)"
"Sporobolus clandestinus","rough dropseed","DC(District of Columbia)"
"Sporobolus neglectus","puffsheath dropseed","DC(District of Columbia)"
"Sporobolus vaginiflorus","poverty dropseed","DC(District of Columbia)"
"Sporobolus vaginiflorus var. vaginiflorus","poverty dropseed","DC(District of Columbia)"
"Stachys","hedgenettle","DC(District of Columbia)"
"Stachys arvensis","staggerweed","DC(District of Columbia)"
"Stachys aspera","hyssopleaf hedgenettle","DC(District of Columbia)"
"Stachys clingmanii","Clingman's hedgenettle","DC(District of Columbia)"
"Stachys eplingii","Epling's hedgenettle","DC(District of Columbia)"
"Stachys latidens","broadtooth hedgenettle","DC(District of Columbia)"
"Stachys palustris","marsh hedgenettle","DC(District of Columbia)"
"Stachys recta","stiff hedgenettle","DC(District of Columbia)"
"Stachys tenuifolia","smooth hedgenettle","DC(District of Columbia)"
"Staphylea","bladdernut","DC(District of Columbia)"
"Staphylea trifolia","American bladdernut","DC(District of Columbia)"
"Stellaria","starwort","DC(District of Columbia)"
"Stellaria graminea","grass-like starwort","DC(District of Columbia)"
"Stellaria longifolia","longleaf starwort","DC(District of Columbia)"
"Stellaria longifolia var. longifolia","longleaf starwort","DC(District of Columbia)"
"Stellaria media","common chickweed","DC(District of Columbia)"
"Stellaria media ssp. media","common chickweed","DC(District of Columbia)"
"Stellaria pubera","star chickweed","DC(District of Columbia)"
"Stenanthium","featherbells","DC(District of Columbia)"
"Stenanthium gramineum","eastern featherbells","DC(District of Columbia)"
"Stenanthium gramineum var. robustum","eastern featherbells","DC(District of Columbia)"
"Strophostyles","fuzzybean","DC(District of Columbia)"
"Strophostyles helvola","amberique-bean","DC(District of Columbia)"
"Strophostyles umbellata","pink fuzzybean","DC(District of Columbia)"
"Stuckenia","pondweed","DC(District of Columbia)"
"Stuckenia pectinata","sago pondweed","DC(District of Columbia)"
"Stylophorum","stylophorum","DC(District of Columbia)"
"Stylophorum diphyllum","celandine poppy","DC(District of Columbia)"
"Stylosanthes","pencilflower","DC(District of Columbia)"
"Stylosanthes biflora","sidebeak pencilflower","DC(District of Columbia)"
"Styphnolobium","necklacepod","DC(District of Columbia)"
"Styphnolobium japonicum","Japanese pagoda tree","DC(District of Columbia)"
"Styrax","snowbell","DC(District of Columbia)"
"Styrax americanus","American snowbell","DC(District of Columbia)"
"Symphoricarpos","snowberry","DC(District of Columbia)"
"Symphoricarpos albus","common snowberry","DC(District of Columbia)"
"Symphoricarpos albus var. laevigatus","common snowberry","DC(District of Columbia)"
"Symphoricarpos orbiculatus","coralberry","DC(District of Columbia)"
"Symphyotrichum","aster","DC(District of Columbia)"
"Symphyotrichum concolor","eastern silver aster","DC(District of Columbia)"
"Symphyotrichum cordifolium","common blue wood aster","DC(District of Columbia)"
"Symphyotrichum dumosum","rice button aster","DC(District of Columbia)"
"Symphyotrichum dumosum var. dumosum","rice button aster","DC(District of Columbia)"
