"","","",""
"Sisyrinchium","blue-eyed grass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Sisyrinchium angustifolium","narrowleaf blue-eyed grass","NH(Belknap, Cheshire, Grafton, Hillsborough, Rockingham, Strafford)",""
"Sisyrinchium atlanticum","eastern blue-eyed grass","NH(Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Sisyrinchium montanum","strict blue-eyed grass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Sisyrinchium montanum var. crebrum","strict blue-eyed grass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Sisyrinchium mucronatum","needletip blue-eyed grass","NH(Cheshire, Coos, Grafton, Strafford)",""
"Sium","waterparsnip","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Sium suave","hemlock waterparsnip","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Smilax","greenbrier","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Smilax herbacea","smooth carrionflower","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Smilax rotundifolia","roundleaf greenbrier","NH(Hillsborough, Rockingham, Strafford)",""
"Smilax tamnoides","bristly greenbrier","NH(Strafford)",""
"Solanum","nightshade","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Solanum carolinense","Carolina horsenettle","NH(Cheshire, Grafton, Hillsborough, Rockingham)",""
"Solanum carolinense var. carolinense","Carolina horsenettle","NH(Cheshire, Grafton, Hillsborough, Rockingham)",""
"Solanum dulcamara","climbing nightshade","NH(Belknap, Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Solanum dulcamara var. dulcamara","climbing nightshade","NH(Belknap, Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Solanum lycopersicum","garden tomato","NH(Cheshire, Coos)",""
"Solanum lycopersicum var. lycopersicum","garden tomato","NH(Cheshire, Coos)",""
"Solanum physalifolium","hoe nightshade","NH(Coos)",""
"Solanum rostratum","buffalobur nightshade","NH(Carroll, Coos, Hillsborough)",""
"Solanum tuberosum","Irish potato","NH(Coos)",""
"Solidago","goldenrod","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Solidago arguta","Atlantic goldenrod","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Solidago arguta var. arguta","Atlantic goldenrod","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Solidago bicolor","white goldenrod","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Solidago caesia","wreath goldenrod","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Solidago calcicola","limestone goldenrod","NH(Coos)",""
"Solidago canadensis","Canada goldenrod","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Solidago cutleri","Cutler's alpine goldenrod","NH(Coos, Grafton)",""
"Solidago flexicaulis","zigzag goldenrod","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Merrimack, Rockingham, Strafford, Sullivan)",""
"Solidago gigantea","giant goldenrod","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Solidago hispida","hairy goldenrod","NH(Carroll, Cheshire, Coos, Merrimack)",""
"Solidago hispida var. hispida","hairy goldenrod","NH(Carroll, Cheshire, Coos, Merrimack)",""
"Solidago juncea","early goldenrod","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Solidago macrophylla","largeleaf goldenrod","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Sullivan)",""
"Solidago nemoralis","gray goldenrod","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Solidago nemoralis var. nemoralis","gray goldenrod","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Solidago odora","anisescented goldenrod","NH(Cheshire, Hillsborough)",""
"Solidago odora var. odora","anisescented goldenrod","NH(Cheshire, Hillsborough)",""
"Solidago patula","roundleaf goldenrod","NH(Carroll)",""
"Solidago patula var. patula","roundleaf goldenrod","NH(Carroll)",""
"Solidago puberula","downy goldenrod","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Solidago puberula var. puberula","downy goldenrod","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Solidago rugosa","wrinkleleaf goldenrod","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Solidago sempervirens","seaside goldenrod","NH(Rockingham, Strafford)",""
"Solidago sempervirens var. sempervirens","seaside goldenrod","NH(Rockingham, Strafford)",""
"Solidago simplex","Mt. Albert goldenrod","NH(Carroll, Cheshire, Coos, Grafton)",""
"Solidago simplex ssp. randii","Rand's goldenrod","NH(Carroll, Cheshire, Coos, Grafton)",""
"Solidago simplex ssp. randii var. randii","Rand's goldenrod","NH(Carroll, Cheshire, Coos, Grafton)",""
"Solidago squarrosa","stout goldenrod","NH(Carroll, Coos, Grafton, Strafford, Sullivan)",""
"Solidago uliginosa","bog goldenrod","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Solidago ulmifolia","elmleaf goldenrod","NH(Hillsborough, Strafford)",""
"Solidago ulmifolia var. ulmifolia","elmleaf goldenrod","NH(Hillsborough, Strafford)",""
"Sonchus","sowthistle","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Sonchus arvensis","field sowthistle","NH(Carroll, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Sonchus arvensis ssp. arvensis","field sowthistle","NH(Carroll, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Sonchus asper","spiny sowthistle","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Strafford)",""
"Sonchus oleraceus","common sowthistle","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Sorbaria","false spiraea","NH(Cheshire, Coos, Grafton, Merrimack, Rockingham, Strafford, Sullivan)",""
"Sorbaria sorbifolia","false spiraea","NH(Cheshire, Coos, Grafton, Merrimack, Rockingham, Strafford, Sullivan)",""
"Sorbus","mountain ash","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Strafford, Sullivan)",""
"Sorbus americana","American mountain ash","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Strafford, Sullivan)",""
"Sorbus aucuparia","European mountain ash","NH(Belknap)",""
"Sorbus decora","northern mountain ash","NH(Carroll, Coos, Grafton, Merrimack)",""
"Sorghastrum","Indiangrass","NH(Cheshire, Grafton, Hillsborough, Rockingham)",""
"Sorghastrum nutans","Indiangrass","NH(Cheshire, Grafton, Hillsborough, Rockingham)",""
"Sorghum","sorghum","NH(Hillsborough)",""
"Sorghum halepense","Johnsongrass","NH(Hillsborough)",""
"Sparganium","bur-reed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Sparganium americanum","American bur-reed","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Sparganium androcladum","branched bur-reed","NH(Hillsborough)",""
"Sparganium angustifolium","narrowleaf bur-reed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Strafford)",""
"Sparganium eurycarpum","broadfruit bur-reed","NH(Rockingham, Strafford)",""
"Sparganium fluctuans","floating bur-reed","NH(Belknap, Carroll, Cheshire, Coos)",""
"Sparganium natans","small bur-reed","NH(Belknap, Carroll, Coos, Grafton, Strafford)",""
"Spartina","cordgrass","NH(Cheshire, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Spartina alterniflora","smooth cordgrass","NH(Rockingham, Strafford)",""
"Spartina patens","saltmeadow cordgrass","NH(Rockingham, Strafford)",""
"Spartina pectinata","prairie cordgrass","NH(Cheshire, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Spergula","spurry","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Spergula arvensis","corn spurry","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Spergularia","sandspurry","NH(Carroll, Cheshire, Coos, Hillsborough, Rockingham, Strafford)",""
"Spergularia canadensis","Canadian sandspurry","NH(Rockingham, Strafford)",""
"Spergularia canadensis var. canadensis","Canadian sandspurry","NH(Rockingham, Strafford)",""
"Spergularia rubra","red sandspurry","NH(Carroll, Cheshire, Coos, Hillsborough, Rockingham, Strafford)",""
"Spergularia salina","salt sandspurry","NH(Rockingham, Strafford)",""
"Sphagnum","sphagnum","NH(Rockingham)",""
"Sphagnum atlanticum","Atlantic sphagnum","NH(Rockingham)",""
"Sphenopholis","wedgescale","NH(Coos, Grafton, Hillsborough, Strafford, Sullivan)",""
"Sphenopholis intermedia","slender wedgescale","NH(Coos, Grafton, Strafford, Sullivan)",""
"Sphenopholis obtusata","prairie wedgescale","NH(Hillsborough, Strafford)",""
"Spiraea","spirea","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Spiraea alba","white meadowsweet","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Spiraea alba var. latifolia","white meadowsweet","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Spiraea japonica","Japanese meadowsweet","NH(Strafford)",""
"Spiraea japonica var. fortunei","fortune meadowsweet","NH(Strafford)",""
"Spiraea tomentosa","steeplebush","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Spiranthes","lady's tresses","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Spiranthes casei","Case's lady's tresses","NH(Coos)",""
"Spiranthes casei var. casei","Case's lady's tresses","NH(Coos)",""
"Spiranthes cernua","nodding lady's tresses","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Spiranthes lacera","northern slender lady's tresses","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Spiranthes lucida","shining lady's tresses","NH(Cheshire, Sullivan)",""
"Spiranthes romanzoffiana","hooded lady's tresses","NH(Carroll, Cheshire, Coos, Grafton, Merrimack, Rockingham, Strafford)",""
"Spiranthes vernalis","spring lady's tresses","NH(Strafford)",""
"Spirodela","duckmeat","NH(Belknap, Carroll, Coos, Grafton, Hillsborough, Rockingham, Strafford)",""
"Spirodela polyrrhiza","common duckmeat","NH(Belknap, Carroll, Coos, Grafton, Hillsborough, Rockingham, Strafford)",""
"Sporobolus","dropseed","NH(Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Sporobolus cryptandrus","sand dropseed","NH(Rockingham)",""
"Sporobolus neglectus","puffsheath dropseed","NH(Coos)",""
"Sporobolus vaginiflorus","poverty dropseed","NH(Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Sporobolus vaginiflorus var. vaginiflorus","poverty dropseed","NH(Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Stachys","hedgenettle","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Strafford, Sullivan)",""
"Stachys hyssopifolia","hyssopleaf hedgenettle","NH(Hillsborough)",""
"Stachys palustris","marsh hedgenettle","NH(Carroll, Coos, Grafton, Hillsborough, Strafford, Sullivan)",""
"Stachys tenuifolia","smooth hedgenettle","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Sullivan)",""
"Staphylea","bladdernut","NH(Cheshire, Grafton, Sullivan)",""
"Staphylea trifolia","American bladdernut","NH(Cheshire, Grafton, Sullivan)",""
"Stellaria","starwort","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Stellaria alsine","bog chickweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Stellaria borealis","boreal starwort","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Stellaria borealis ssp. borealis","boreal starwort","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Stellaria graminea","grass-like starwort","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Stellaria longifolia","longleaf starwort","NH(Cheshire, Coos, Grafton, Hillsborough, Strafford)",""
"Stellaria longifolia var. longifolia","longleaf starwort","NH(Cheshire, Coos, Grafton, Hillsborough, Strafford)",""
"Stellaria media","common chickweed","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Stellaria media ssp. media","common chickweed","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Streptopus","twistedstalk","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Strafford, Sullivan)",""
"Streptopus amplexifolius","claspleaf twistedstalk","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Strafford)",""
"Streptopus amplexifolius var. amplexifolius","claspleaf twistedstalk","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Strafford)",""
"Streptopus lanceolatus","twistedstalk","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Strafford, Sullivan)",""
"Streptopus lanceolatus var. lanceolatus","twistedstalk","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Strafford, Sullivan)",""
"Stuckenia","pondweed","NH(Belknap, Coos, Grafton, Rockingham, Sullivan)",""
"Stuckenia filiformis","fineleaf pondweed","NH(Coos)",""
"Stuckenia filiformis ssp. alpina","fineleaf pondweed","NH(Coos)",""
"Stuckenia pectinata","sago pondweed","NH(Belknap, Grafton, Rockingham, Sullivan)",""
"Suaeda","seepweed","NH(Rockingham, Strafford)",""
"Suaeda calceoliformis","Pursh seepweed","NH(Rockingham, Strafford)",""
"Suaeda linearis","annual seepweed","NH(Rockingham, Strafford)",""
"Suaeda maritima","herbaceous seepweed","NH(Rockingham, Strafford)",""
"Suaeda maritima ssp. richii","Rich's seepweed","NH(Strafford)",""
"Subularia","awlwort","NH(Belknap, Carroll, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Subularia aquatica","waterawlwort","NH(Belknap, Carroll, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Subularia aquatica var. americana","American waterawlwort","NH(Belknap, Carroll, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Symphoricarpos","snowberry","NH(Belknap, Coos, Strafford)",""
"Symphoricarpos albus","common snowberry","NH(Belknap, Coos, Strafford)",""
"Symphoricarpos albus var. laevigatus","common snowberry","NH(Belknap, Coos, Strafford)",""
"Symphyotrichum","aster","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Symphyotrichum boreale","northern bog aster","NH(Coos, Grafton, Hillsborough)",""
"Symphyotrichum ciliolatum","Lindley's aster","NH(Coos, Grafton)",""
"Symphyotrichum dumosum","rice button aster","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Symphyotrichum dumosum var. dumosum","rice button aster","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Symphyotrichum ericoides","white heath aster","NH(Grafton, Hillsborough, Rockingham, Strafford)",""
"Symphyotrichum laeve","smooth blue aster","NH(Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Symphyotrichum laeve var. laeve","smooth blue aster","NH(Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Symphyotrichum lanceolatum","white panicle aster","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Symphyotrichum lanceolatum ssp. lanceolatum","white panicle aster","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Symphyotrichum lanceolatum ssp. lanceolatum var. lanceolatum","white panicle aster","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Symphyotrichum lateriflorum","calico aster","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Symphyotrichum lateriflorum var. lateriflorum","calico aster","NH(Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Symphyotrichum novae-angliae","New England aster","NH(Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Symphyotrichum novi-belgii","New York aster","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Symphyotrichum patens","late purple aster","NH(Hillsborough, Merrimack)",""
"Symphyotrichum patens var. patens","late purple aster","NH(Hillsborough, Merrimack)",""
"Symphyotrichum pilosum","hairy white oldfield aster","NH(Carroll, Cheshire, Hillsborough, Strafford)",""
"Symphyotrichum pilosum var. pringlei","Pringle's aster","NH(Carroll, Cheshire, Hillsborough, Strafford)",""
"Symphyotrichum praealtum","willowleaf aster","NH(Coos, Hillsborough, Rockingham, Strafford)",""
"Symphyotrichum praealtum var. angustior","willowleaf aster","NH(Coos, Hillsborough, Rockingham, Strafford)",""
"Symphyotrichum puniceum","purplestem aster","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Symphyotrichum puniceum var. puniceum","purplestem aster","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Symphyotrichum subulatum","eastern annual saltmarsh aster","NH(Rockingham, Strafford)",""
"Symphyotrichum tenuifolium","perennial saltmarsh aster","NH(Rockingham)",""
"Symphyotrichum undulatum","wavyleaf aster","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Symphytum","comfrey","NH(Coos, Hillsborough, Merrimack, Sullivan)",""
"Symphytum officinale","common comfrey","NH(Coos, Hillsborough, Merrimack, Sullivan)",""
